SIM_NUM,Profit,Cost,Revenue,Biomass,Harvest,GWP,ET,EUT,Elec
168,41.21,40.38,81.59,20.39824497,0,336.0615267,4143.229255,0.101379656,462.9362721
169,42.46,39.13,81.59,20.39824497,0,335.5931464,4136.390996,0.101219,462.1346426
170,38.22,39.48,77.7,19.42477213,0,339.6340745,4180.735723,0.102761431,470.5994781
171,2.92,31.94,34.86,8.715892651,0,269.2096032,3393.325613,0.076182896,325.9646008
172,27.35,39.18,66.53,16.63255901,0,334.9932418,4124.183194,0.101117653,462.0920551
173,2.6,32.34,34.94,8.735147912,0,273.1669038,3437.119273,0.07768613,334.1846692
174,3.47,31.64,35.11,8.776892707,0,266.2459982,3360.615119,0.075055265,319.7908386
175,7.52,32.85,40.37,10.09313438,0,269.9216749,3403.131201,0.076424112,327.1602338
176,3.9,31.98,35.88,8.969631303,0,270.0384096,3406.390905,0.076409942,326.8509736
177,3.75,31.11,34.86,8.715892651,0,268.7988158,3387.699648,0.076038075,325.2226809
178,3,31.86,34.86,8.715892651,0,268.3695297,3384.060267,0.075863113,324.213217
179,2.32,32.52,34.84,8.709466171,0,274.8591349,3455.675571,0.078332977,337.7380491
180,2.88,31.98,34.86,8.715892651,0,269.6348175,3398.016018,0.076344747,326.8509736
181,13.68,25.79,39.47,9.867811578,0,222.2765124,2945.63052,0.056726395,212.9875077
182,13.44,26.03,39.47,9.867811578,0,224.7725138,2973.163126,0.057676456,218.1905022
183,55.08,33.68,88.76,22.19045514,0,296.3347331,3768.37016,0.084794395,366.2090628
184,13.51,25.58,39.09,9.773037085,0,220.2997679,2923.695056,0.055976843,208.8941894
185,14.68,25.04,39.72,9.929756132,0,214.7512393,2862.598825,0.053862508,197.3054532
186,13.78,25.68,39.46,9.864186115,0,222.2713268,2945.375515,0.056727008,213.0019645
187,16.15,25.79,41.94,10.48408839,0,226.6192211,3035.596453,0.057430699,213.0142976
188,14.2,25.27,39.47,9.867811578,0,220.9968555,2930.974856,0.056245008,210.3764618
189,11.93,27.54,39.47,9.867811578,0,239.9537467,3140.630879,0.06345477,249.8346331
190,7.44,28.67,36.11,9.027367881,0,251.2463439,3265.152489,0.067754432,273.3868672
191,59.15,32.9,92.05,23.01295615,0,298.4067275,3832.287728,0.084647541,361.6309076
192,12.94,24.27,37.21,9.302121222,0,215.9145215,2916.502893,0.053371016,190.8444101
193,59.73,33.25,92.98,23.24435891,0,301.6048882,3867.897544,0.085857848,368.2306197
194,58.89,32.91,91.8,22.95101159,0,298.4123222,3832.41013,0.084648413,361.6305602
195,60.7,33.02,93.72,23.43091044,0,298.4343658,3832.950422,0.084651985,361.6300109
196,53.4,32.89,86.29,21.57266989,0,294.0439372,3741.779509,0.083942711,361.6300109
197,58.72,33.33,92.05,23.01295615,0,298.4355931,3833.190601,0.084652369,361.6300109
198,59.1,32.95,92.05,23.01295615,0,298.8689741,3837.379799,0.084823632,362.5958471
199,58.98,32.88,91.86,22.96395053,0,298.4027065,3832.192123,0.084646784,361.6300109
200,59.15,32.9,92.05,23.01295615,0,298.4062974,3832.282982,0.084647378,361.6300109
201,50.65,35.02,85.67,21.4166024,0,321.5309767,4110.467387,0.092929308,404.8855946
202,50.65,35.02,85.67,21.4166024,0,321.5303628,4110.460615,0.092929074,404.8843149
203,37.92,33.37,71.29,17.8217317,0,306.6816159,3944.693484,0.087318455,374.3257948
204,48.25,32.4,80.65,20.16157051,0,296.9765028,3837.424772,0.083628955,354.1389355
205,50.55,35.02,85.57,21.39325189,0,321.533293,4110.515383,0.092929725,404.8859872
206,59.71,35.8,95.51,23.8774277,0,321.8426436,4116.451665,0.093003404,405.1070506
207,43.09,35,78.09,19.5231651,0,315.4139881,3983.593501,0.091940463,404.878501
208,50.09,35.58,85.67,21.4166024,0,321.8129596,4114.316542,0.093028854,405.396215
209,50.61,35.06,85.67,21.4166024,0,321.953512,4115.122843,0.093090251,405.7674509
210,53.8,34.89,88.69,22.17268836,0,320.2737747,4096.592154,0.092450888,402.2660183
211,35.66,32.71,68.37,17.09171937,0,280.1047303,3593.404297,0.078536055,331.6058784
212,48.83,34.08,82.91,20.72693629,0,291.7630981,3723.860455,0.082935807,355.5469449
213,38.56,34.83,73.39,18.34844004,0,300.1167506,3816.048659,0.086113226,372.9393634
214,35.76,32.7,68.46,17.11506988,0,280.1016881,3593.346862,0.078535395,331.6042944
215,32.91,31.7,64.61,16.15212825,0,279.9262775,3589.467303,0.078495941,331.5042999
216,42.27,32.73,75,18.74980123,0,286.1953193,3719.772489,0.079519869,331.6056214
217,36.59,31.78,68.37,17.09171937,0,279.8634201,3589.486978,0.078457437,331.2340405
218,35.79,32.58,68.37,17.09171937,0,278.8424745,3579.506227,0.078055069,328.9696178
219,32.41,32.81,65.22,16.30517135,0,281.133411,3604.769473,0.078927354,333.7477553
220,35.66,32.71,68.37,17.09171937,0,280.1039883,3593.396112,0.078535772,331.6043316
221,17.65,32.12,49.77,12.44260649,0,275.5741923,3525.833104,0.077203276,325.8902358
222,17.91,31.86,49.77,12.44260649,0,273.0220621,3497.681359,0.07623185,320.570239
223,7.67,30.67,38.34,9.586097346,0,262.9937806,3385.530391,0.072445888,299.9634097
224,18.2,34.74,52.94,13.23536471,0,301.0102122,3808.133639,0.086848184,378.5607445
225,17.79,32.04,49.83,12.45807009,0,274.7689663,3516.942077,0.076896967,324.2135041
226,20.28,31.63,51.91,12.97846354,0,275.5581978,3525.01425,0.077203519,325.9199837
227,13.25,32.1,45.35,11.33749746,0,272.5913328,3463.942175,0.076721438,325.8902358
228,18.96,30.81,49.77,12.44260649,0,275.2053084,3519.990006,0.077081564,325.3066478
229,17.65,32.12,49.77,12.44260649,0,275.5736163,3525.820849,0.077203183,325.8902358
230,18.58,30.19,48.77,12.19267568,0,256.7566152,3318.05174,0.070044254,286.6988442
231,8.58,29.84,38.42,9.605043456,0,264.6236596,3373.919933,0.073712168,309.5135012
232,17.37,32.28,49.65,12.41207748,0,287.4278491,3627.191712,0.082356551,356.7092041
233,9.29,27.84,37.13,9.282269679,0,245.8851506,3165.988001,0.066604839,270.6929185
234,8.09,30.27,38.36,9.589579855,0,268.950292,3421.651718,0.075358906,318.5313354
235,5.4,30.33,35.73,8.932203803,0,267.571872,3406.579252,0.074834489,315.6592703
236,12.16,30.16,42.32,10.58066333,0,270.8307858,3471.383084,0.075420921,316.2313516
237,7.33,31.09,38.42,9.605043456,0,268.6212071,3419.194153,0.075221347,317.7233781
238,8.33,30.09,38.42,9.605043456,0,267.1641948,3401.936784,0.074679324,314.8106962
239,6.67,31.51,38.18,9.545604386,0,281.534113,3560.425845,0.08014946,344.7696739
240,8.26,30.16,38.42,9.605043456,0,267.8463737,3409.46868,0.074938841,316.2313516
241,19.89,29.71,49.6,12.39966652,0,260.384818,3312.430955,0.072433225,303.859176
242,19.89,29.71,49.6,12.39966652,0,260.3847069,3312.429729,0.072433183,303.8589444
243,27.76,31.91,59.67,14.91868883,0,281.3198891,3544.555813,0.080377205,347.2640362
244,18.14,34.53,52.67,13.16785355,0,305.9524717,3817.433824,0.089730106,398.3907165
245,20.03,29.61,49.64,12.41037506,0,259.4090089,3301.6603,0.072061932,301.826341
246,21.32,29.53,50.85,12.71138489,0,260.634799,3314.87912,0.072531916,304.4151475
247,28.51,29.72,58.23,14.55740503,0,265.8093273,3424.896539,0.073311106,303.874798
248,19.65,29.95,49.6,12.39966652,0,260.6878223,3316.071566,0.072545415,304.4596339
249,18.52,31.08,49.6,12.39966652,0,274.2271774,3465.111725,0.077702285,332.7158759
250,20.04,29.36,49.4,12.34898829,0,256.8624817,3273.552481,0.07109303,296.5217502
251,40.09,36.59,76.68,19.16983264,0,331.2809723,4151.561208,0.098138295,439.4603484
252,29.28,34.75,64.03,16.0077217,0,314.310495,3962.510538,0.091717435,404.4538755
253,39.34,32.16,71.5,17.87517778,0,289.6557885,3689.197069,0.082360901,353.3264681
254,40.06,36.58,76.64,19.1591241,0,331.2094074,4150.780062,0.098110889,439.3095783
255,40.01,36.88,76.89,19.22237276,0,330.9618983,4148.700433,0.09800727,438.7022838
256,26.73,36.53,63.26,15.81436679,0,325.4124662,4033.333831,0.097110648,438.7022838
257,40.28,36.4,76.68,19.16983264,0,330.9064006,4147.211764,0.097998015,438.7022838
258,40.42,36.26,76.68,19.16983264,0,328.0099176,4115.490764,0.096892984,432.6394514
259,39.93,36.56,76.49,19.1218904,0,330.9157193,4147.52313,0.097999622,438.7022838
260,40.13,36.55,76.68,19.16983264,0,330.9173106,4147.549769,0.097999873,438.7022838
261,37.29,36.13,73.42,18.35565258,0,318.6066472,4052.300169,0.092419257,404.5205885
262,36.83,36.59,73.42,18.35565258,0,323.283303,4103.886889,0.094199348,414.2692268
263,7.99,31.28,39.27,9.816881402,0,275.6746476,3573.477382,0.076185682,316.0566432
264,35.64,33.33,68.97,17.24339939,0,291.6091197,3752.357623,0.08218893,348.6803239
265,37.34,36.11,73.45,18.36364041,0,318.547297,4051.640127,0.092396781,404.3979645
266,35.62,36.45,72.07,18.01676018,0,318.6247474,4052.922263,0.092422157,404.5184258
267,36.87,36.12,72.99,18.24748758,0,318.2297452,4044.48001,0.092358374,404.5205885
268,37.69,35.73,73.42,18.35565258,0,318.5577577,4051.223313,0.092406314,404.4748449
269,37.39,36.03,73.42,18.35565258,0,317.6119383,4041.326752,0.09204066,402.4473069
270,37.4,35.99,73.39,18.34824893,0,317.3322023,4038.226544,0.091934406,401.8663423
271,6.09,29.31,35.4,8.849556995,0,256.9629178,3362.111751,0.069172519,278.0908382
272,33.63,32.9,66.53,16.63331113,0,288.6188592,3715.386805,0.081138002,343.278196
273,6.93,30.9,37.83,9.457282695,0,272.6645902,3536.434258,0.075124477,310.5869693
274,6.04,29.33,35.37,8.84156916,0,257.1980747,3364.708643,0.069261963,278.580419
275,7.75,29.08,36.83,9.206363087,0,256.9689303,3361.906644,0.069177172,278.1271874
276,6.29,29.31,35.6,8.900112737,0,257.3361383,3369.856259,0.069232768,278.0904741
277,5.64,29.76,35.4,8.849556995,0,257.1190608,3364.447421,0.069225488,278.352242
278,8.88,26.52,35.4,8.849556995,0,228.8103628,3051.572066,0.058456669,219.4054991
279,6.3,29.46,35.76,8.940373449,0,258.5357469,3379.497505,0.069770322,281.3612052
280,6.09,29.31,35.4,8.849556995,0,256.9627431,3362.109824,0.069172452,278.0904741
281,70.05,36.75,106.8,26.70040245,0,335.2828986,4255.334326,0.098322587,435.0613925
282,70.01,36.79,106.8,26.70040245,0,335.7312289,4260.279717,0.098493237,435.9959513
283,33.39,30.69,64.08,16.01932772,0,278.8387063,3627.082366,0.076956311,318.529984
284,67.56,34.92,102.48,25.62010629,0,318.2277925,4065.477957,0.091867319,399.8573798
285,70.08,36.73,106.81,26.70335096,0,335.0897185,4253.199893,0.098249127,434.6593771
286,71.24,37.16,108.4,27.10042489,0,335.3446645,4256.909345,0.098332818,435.0613925
287,72.69,36.75,109.44,27.35904462,0,337.5107367,4301.554124,0.098682457,435.0613925
288,70.29,36.51,106.8,26.70040245,0,335.2671474,4254.846334,0.098319904,435.0613925
289,70.67,36.13,106.8,26.70040245,0,329.0082606,4186.123281,0.095934197,421.9812035
290,69.11,36.75,105.86,26.46524139,0,335.273221,4255.137135,0.098321027,435.0613925
291,29.71,29.25,58.96,14.73925572,0,266.9091169,3516.042169,0.071951259,289.2457385
292,70.98,34.42,105.4,26.34905619,0,314.2022867,4043.003077,0.089842319,386.7773308
293,31.41,30.46,61.87,15.46738936,0,278.4070197,3643.95122,0.076304824,312.9949137
294,29.67,29.28,58.95,14.73630721,0,267.2373349,3519.665358,0.072076134,289.9293905
295,28.89,29.01,57.9,14.47518059,0,267.0288264,3516.770941,0.072005826,289.5824378
296,28.51,29.25,57.76,14.4403273,0,264.6977214,3470.176216,0.071593816,289.2435489
297,29.41,29.55,58.96,14.73925572,0,267.2706542,3520.407575,0.072084894,289.9599419
298,28.02,30.94,58.96,14.73925572,0,284.0447281,3705.059471,0.07847365,324.9655117
299,32.74,28.89,61.63,15.40778107,0,263.0574269,3473.550933,0.070485479,281.2195731
300,29.71,29.25,58.96,14.73925572,0,266.9092376,3516.043501,0.071951305,289.2459901
301,4.52,26.51,31.03,7.758635216,0,217.4598038,2861.340926,0.055610427,209.7674451
