SIM_NUM,Profit,Cost,Revenue,Biomass,Harvest,GWP,ET,EUT,Elec
16654,126.4,120.83,247.23,61.80689114844968,82.89031267492192,1019.445738814732,12705.289963352794,0.2965694215842589,1306.9556365674118
16655,117.66,121.38,239.04,59.75988726843429,82.05455848441206,1019.4255857424208,12705.258697085676,0.29656649905744076,1306.9556300920094
16656,126.39,120.83,247.22,61.80477962936061,82.88428766351853,1019.4311878562401,12704.986190842945,0.2965670010657297,1306.9550095766474
16657,127.35,119.93,247.28,61.8203635943204,82.89031267492192,1019.3331337689995,12702.758427691591,0.2965405344489172,1306.8591507075214
16658,126.45,120.83,247.28,61.8203635943204,82.89031267492192,1019.3889392441145,12704.624963641549,0.2965485658232674,1306.8445415132223
16659,123.49,120.92,244.41,61.1025028461119,82.60794648276465,1021.1938475358079,12724.328545756209,0.2972388030758735,1310.638144174572
16660,126.45,120.83,247.28,61.8203635943204,82.89031267492192,1019.4417147209651,12705.204949080959,0.29656870192206014,1306.9550105196386
16661,107.43,137.58,245.01,61.252777279084455,71.37795704835773,1163.1783254110576,14300.900850278296,0.35109345858554664,1604.7917852327826
16662,106.0,139.01,245.01,61.252777279084455,71.37795704835773,1177.6451667903818,14460.480031608178,0.3566000222951447,1634.9483781473
16663,42.47,124.54,167.01,41.75137180040905,63.5640848262519,1052.9769435031676,13072.578658166858,0.3093965825792191,1377.4599694615192
16664,110.67,131.14,241.81,60.45371833711302,74.58976254356764,1103.1207681504536,13634.874187895733,0.328304677041347,1480.2797892470348
16665,107.49,137.53,245.02,61.25578814461671,71.37795704835773,1162.6891850704333,14295.496729851635,0.3509074390063914,1603.7737233956223
16666,99.21,141.19,240.4,60.09969582860039,68.92797811144803,1163.4999036531135,14310.10782369975,0.35114828731809816,1604.798170810196
16667,107.22,137.57,244.79,61.197312705934195,71.35665733849453,1163.1450582003163,14300.208745611992,0.35108808315718915,1604.7917852327826
16668,110.16,134.85,245.01,61.252777279084455,71.37795704835773,1162.8659488653634,14293.684316498715,0.35101430109826853,1604.5346186877812
16669,107.43,137.58,245.01,61.252777279084455,71.37795704835773,1163.177793318445,14300.889423032295,0.3510933723000575,1604.791785232782
16670,102.21,137.45,239.66,59.913848301248805,70.8504371637797,1163.5044883276203,14303.856567972129,0.35122920770433824,1605.5830599434016
16671,26.23,118.95,145.18,36.294785750607325,64.19046649619915,1007.8094620296127,12569.576865007697,0.29229282307010235,1284.1555668507299
16672,92.22,129.45,221.67,55.41700381935847,71.73980150664542,1093.1891819435866,13523.12584622388,0.32456210200671154,1459.9400771765156
16673,24.69,122.81,147.5,36.874310150707906,60.88772013847655,1043.0557233933293,12960.845547017696,0.305659345507593,1357.1554074277312
16674,27.19,117.98,145.17,36.29177488507506,64.19046649619915,998.0189803310157,12461.58922954205,0.28856608321174215,1263.7455102284375
16675,45.27,116.2,161.47,40.36796190931683,66.52358875327138,997.9709157401486,12459.328742365851,0.2885571793540526,1263.7450479108713
